search_id,candidate_count,clicks,carts,purchases,click_density_pct,cart_density_pct,purchase_density_pct,exploration_bucket
92395,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
7831,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
88175,172,4.0,0.0,0.0,2.326,0.0,0.0,4_to_6_clicks
145886,93,0.0,1.0,0.0,0.0,1.075,0.0,no_click
94124,117,1.0,0.0,0.0,0.855,0.0,0.0,single_click
12650,98,1.0,0.0,0.0,1.02,0.0,0.0,single_click
97394,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
33275,158,4.0,0.0,0.0,2.532,0.0,0.0,4_to_6_clicks
108504,125,2.0,0.0,0.0,1.6,0.0,0.0,2_to_3_clicks
62753,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
42777,162,9.0,3.0,0.0,5.556,1.852,0.0,7_plus_clicks
36572,75,1.0,0.0,0.0,1.333,0.0,0.0,single_click
18848,76,1.0,0.0,0.0,1.316,0.0,0.0,single_click
157717,103,0.0,1.0,0.0,0.0,0.971,0.0,no_click
129060,63,1.0,0.0,0.0,1.587,0.0,0.0,single_click
6273,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
2754,91,0.0,1.0,0.0,0.0,1.099,0.0,no_click
111769,33,1.0,0.0,0.0,3.03,0.0,0.0,single_click
106100,90,2.0,0.0,1.0,2.222,0.0,1.111,2_to_3_clicks
19558,93,0.0,2.0,0.0,0.0,2.151,0.0,no_click
172625,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
148145,42,1.0,0.0,1.0,2.381,0.0,2.381,single_click
125351,59,1.0,0.0,0.0,1.695,0.0,0.0,single_click
164033,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
57453,108,2.0,0.0,0.0,1.852,0.0,0.0,2_to_3_clicks
42205,96,0.0,0.0,1.0,0.0,0.0,1.042,no_click
67350,168,3.0,0.0,0.0,1.786,0.0,0.0,2_to_3_clicks
25350,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
73599,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
165436,136,3.0,2.0,1.0,2.206,1.471,0.735,2_to_3_clicks
131594,102,2.0,2.0,0.0,1.961,1.961,0.0,2_to_3_clicks
108284,112,6.0,0.0,0.0,5.357,0.0,0.0,4_to_6_clicks
110249,94,5.0,0.0,0.0,5.319,0.0,0.0,4_to_6_clicks
63393,31,0.0,1.0,0.0,0.0,3.226,0.0,no_click
56960,57,0.0,1.0,0.0,0.0,1.754,0.0,no_click
15727,99,1.0,1.0,0.0,1.01,1.01,0.0,single_click
67507,200,2.0,0.0,0.0,1.0,0.0,0.0,2_to_3_clicks
3477,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
92610,131,2.0,1.0,0.0,1.527,0.763,0.0,2_to_3_clicks
54395,182,1.0,0.0,0.0,0.549,0.0,0.0,single_click
50785,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
116750,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
120674,121,1.0,0.0,0.0,0.826,0.0,0.0,single_click
77754,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
112577,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
142876,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
14154,89,1.0,1.0,0.0,1.124,1.124,0.0,single_click
149086,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
80118,84,1.0,0.0,0.0,1.19,0.0,0.0,single_click
96958,88,0.0,0.0,0.0,0.0,0.0,0.0,no_click
2440,27,1.0,0.0,0.0,3.704,0.0,0.0,single_click
172923,181,1.0,1.0,0.0,0.552,0.552,0.0,single_click
129214,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
166205,200,8.0,10.0,0.0,4.0,5.0,0.0,7_plus_clicks
142994,118,1.0,2.0,0.0,0.847,1.695,0.0,single_click
154068,110,0.0,1.0,0.0,0.0,0.909,0.0,no_click
122146,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
136470,157,0.0,0.0,1.0,0.0,0.0,0.637,no_click
155626,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
105735,91,0.0,1.0,0.0,0.0,1.099,0.0,no_click
80413,81,1.0,0.0,0.0,1.235,0.0,0.0,single_click
19668,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
79680,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
55228,46,2.0,0.0,0.0,4.348,0.0,0.0,2_to_3_clicks
80944,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
70682,82,1.0,0.0,0.0,1.22,0.0,0.0,single_click
85598,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
22812,53,0.0,1.0,0.0,0.0,1.887,0.0,no_click
115984,52,1.0,0.0,0.0,1.923,0.0,0.0,single_click
4961,73,1.0,0.0,0.0,1.37,0.0,0.0,single_click
154253,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
124545,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
169774,184,4.0,0.0,0.0,2.174,0.0,0.0,4_to_6_clicks
63970,104,1.0,0.0,0.0,0.962,0.0,0.0,single_click
102259,105,2.0,0.0,0.0,1.905,0.0,0.0,2_to_3_clicks
57034,154,1.0,0.0,0.0,0.649,0.0,0.0,single_click
78704,78,0.0,1.0,0.0,0.0,1.282,0.0,no_click
96285,81,1.0,1.0,0.0,1.235,1.235,0.0,single_click
140418,80,0.0,0.0,0.0,0.0,0.0,0.0,no_click
125036,56,2.0,0.0,0.0,3.571,0.0,0.0,2_to_3_clicks
72664,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
67948,57,2.0,0.0,0.0,3.509,0.0,0.0,2_to_3_clicks
114898,98,2.0,0.0,0.0,2.041,0.0,0.0,2_to_3_clicks
69640,93,2.0,0.0,0.0,2.151,0.0,0.0,2_to_3_clicks
2439,90,3.0,0.0,1.0,3.333,0.0,1.111,2_to_3_clicks
28390,102,4.0,1.0,0.0,3.922,0.98,0.0,4_to_6_clicks
125222,94,1.0,0.0,0.0,1.064,0.0,0.0,single_click
13430,94,2.0,0.0,0.0,2.128,0.0,0.0,2_to_3_clicks
14032,85,0.0,0.0,1.0,0.0,0.0,1.176,no_click
143276,127,1.0,0.0,0.0,0.787,0.0,0.0,single_click
92700,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
91116,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
34897,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
22397,60,0.0,1.0,0.0,0.0,1.667,0.0,no_click
101009,169,6.0,1.0,0.0,3.55,0.592,0.0,4_to_6_clicks
10992,107,4.0,0.0,0.0,3.738,0.0,0.0,4_to_6_clicks
86733,104,1.0,0.0,0.0,0.962,0.0,0.0,single_click
156623,179,4.0,0.0,0.0,2.235,0.0,0.0,4_to_6_clicks
17266,103,0.0,0.0,1.0,0.0,0.0,0.971,no_click
159956,89,2.0,0.0,0.0,2.247,0.0,0.0,2_to_3_clicks
52927,94,1.0,0.0,0.0,1.064,0.0,0.0,single_click
71518,93,0.0,1.0,0.0,0.0,1.075,0.0,no_click
34911,98,1.0,0.0,0.0,1.02,0.0,0.0,single_click
94350,35,1.0,0.0,0.0,2.857,0.0,0.0,single_click
106192,92,2.0,1.0,0.0,2.174,1.087,0.0,2_to_3_clicks
115275,83,1.0,0.0,0.0,1.205,0.0,0.0,single_click
30926,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
145082,106,0.0,1.0,0.0,0.0,0.943,0.0,no_click
8841,136,12.0,1.0,0.0,8.824,0.735,0.0,7_plus_clicks
157429,169,2.0,0.0,0.0,1.183,0.0,0.0,2_to_3_clicks
161972,131,1.0,0.0,0.0,0.763,0.0,0.0,single_click
99358,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
40805,87,3.0,0.0,0.0,3.448,0.0,0.0,2_to_3_clicks
84653,118,2.0,0.0,0.0,1.695,0.0,0.0,2_to_3_clicks
144989,90,1.0,1.0,0.0,1.111,1.111,0.0,single_click
36713,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
93342,165,4.0,0.0,0.0,2.424,0.0,0.0,4_to_6_clicks
93055,147,0.0,2.0,0.0,0.0,1.361,0.0,no_click
55083,92,0.0,1.0,0.0,0.0,1.087,0.0,no_click
62380,88,0.0,1.0,0.0,0.0,1.136,0.0,no_click
28359,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
19041,200,3.0,1.0,0.0,1.5,0.5,0.0,2_to_3_clicks
38917,160,5.0,0.0,1.0,3.125,0.0,0.625,4_to_6_clicks
84681,103,2.0,4.0,1.0,1.942,3.883,0.971,2_to_3_clicks
14022,43,3.0,0.0,0.0,6.977,0.0,0.0,2_to_3_clicks
70818,116,3.0,0.0,0.0,2.586,0.0,0.0,2_to_3_clicks
62440,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
101048,160,5.0,0.0,0.0,3.125,0.0,0.0,4_to_6_clicks
68404,91,0.0,0.0,1.0,0.0,0.0,1.099,no_click
143636,132,1.0,0.0,0.0,0.758,0.0,0.0,single_click
82021,200,6.0,3.0,0.0,3.0,1.5,0.0,4_to_6_clicks
46395,31,0.0,1.0,0.0,0.0,3.226,0.0,no_click
27127,114,0.0,3.0,1.0,0.0,2.632,0.877,no_click
60962,92,1.0,0.0,1.0,1.087,0.0,1.087,single_click
75451,90,1.0,1.0,0.0,1.111,1.111,0.0,single_click
106373,104,2.0,2.0,0.0,1.923,1.923,0.0,2_to_3_clicks
137024,110,1.0,0.0,0.0,0.909,0.0,0.0,single_click
173292,190,2.0,0.0,0.0,1.053,0.0,0.0,2_to_3_clicks
60528,200,2.0,1.0,0.0,1.0,0.5,0.0,2_to_3_clicks
139900,149,1.0,0.0,0.0,0.671,0.0,0.0,single_click
87815,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
75470,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
155708,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
85931,200,0.0,1.0,0.0,0.0,0.5,0.0,no_click
91320,200,2.0,0.0,1.0,1.0,0.0,0.5,2_to_3_clicks
98029,79,1.0,0.0,0.0,1.266,0.0,0.0,single_click
161813,46,1.0,1.0,0.0,2.174,2.174,0.0,single_click
168934,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
155010,91,3.0,0.0,0.0,3.297,0.0,0.0,2_to_3_clicks
76942,94,2.0,0.0,0.0,2.128,0.0,0.0,2_to_3_clicks
55559,91,0.0,1.0,0.0,0.0,1.099,0.0,no_click
105128,6,0.0,0.0,1.0,0.0,0.0,16.667,no_click
1257,90,0.0,2.0,0.0,0.0,2.222,0.0,no_click
132029,45,3.0,2.0,0.0,6.667,4.444,0.0,2_to_3_clicks
16519,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
69353,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
111703,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
10814,92,0.0,1.0,0.0,0.0,1.087,0.0,no_click
105684,52,0.0,0.0,1.0,0.0,0.0,1.923,no_click
107181,92,1.0,1.0,0.0,1.087,1.087,0.0,single_click
147075,35,1.0,0.0,0.0,2.857,0.0,0.0,single_click
38160,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
48613,86,2.0,0.0,0.0,2.326,0.0,0.0,2_to_3_clicks
25095,168,5.0,3.0,0.0,2.976,1.786,0.0,4_to_6_clicks
97126,91,1.0,1.0,0.0,1.099,1.099,0.0,single_click
56550,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
10053,152,1.0,1.0,0.0,0.658,0.658,0.0,single_click
127072,114,1.0,1.0,0.0,0.877,0.877,0.0,single_click
108866,114,2.0,0.0,0.0,1.754,0.0,0.0,2_to_3_clicks
161893,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
168669,45,4.0,0.0,0.0,8.889,0.0,0.0,4_to_6_clicks
164769,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
7537,125,2.0,0.0,0.0,1.6,0.0,0.0,2_to_3_clicks
7278,20,0.0,1.0,0.0,0.0,5.0,0.0,no_click
95034,157,3.0,0.0,0.0,1.911,0.0,0.0,2_to_3_clicks
157886,56,0.0,1.0,0.0,0.0,1.786,0.0,no_click
150075,91,0.0,0.0,1.0,0.0,0.0,1.099,no_click
173011,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
147281,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
51854,91,0.0,0.0,1.0,0.0,0.0,1.099,no_click
166197,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
51228,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
66394,83,1.0,0.0,0.0,1.205,0.0,0.0,single_click
28804,85,1.0,0.0,0.0,1.176,0.0,0.0,single_click
110578,111,2.0,0.0,0.0,1.802,0.0,0.0,2_to_3_clicks
44897,84,1.0,0.0,0.0,1.19,0.0,0.0,single_click
121124,86,1.0,0.0,0.0,1.163,0.0,0.0,single_click
113365,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
147671,107,2.0,0.0,0.0,1.869,0.0,0.0,2_to_3_clicks
141402,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
102569,50,1.0,0.0,0.0,2.0,0.0,0.0,single_click
94146,92,1.0,1.0,0.0,1.087,1.087,0.0,single_click
144934,54,3.0,0.0,0.0,5.556,0.0,0.0,2_to_3_clicks
26186,101,1.0,0.0,0.0,0.99,0.0,0.0,single_click
93614,99,4.0,0.0,0.0,4.04,0.0,0.0,4_to_6_clicks
137428,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
104922,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
65084,93,2.0,0.0,0.0,2.151,0.0,0.0,2_to_3_clicks
127303,89,2.0,0.0,0.0,2.247,0.0,0.0,2_to_3_clicks
31100,105,1.0,0.0,0.0,0.952,0.0,0.0,single_click
63880,79,1.0,0.0,0.0,1.266,0.0,0.0,single_click
172798,30,3.0,0.0,0.0,10.0,0.0,0.0,2_to_3_clicks
61389,167,1.0,0.0,0.0,0.599,0.0,0.0,single_click
92833,91,0.0,1.0,0.0,0.0,1.099,0.0,no_click
83956,101,0.0,0.0,1.0,0.0,0.0,0.99,no_click
36973,102,0.0,1.0,0.0,0.0,0.98,0.0,no_click
2372,86,1.0,0.0,0.0,1.163,0.0,0.0,single_click
125993,56,1.0,0.0,0.0,1.786,0.0,0.0,single_click
139604,102,2.0,0.0,1.0,1.961,0.0,0.98,2_to_3_clicks
173761,99,0.0,1.0,0.0,0.0,1.01,0.0,no_click
95981,26,0.0,1.0,0.0,0.0,3.846,0.0,no_click
43817,152,1.0,0.0,1.0,0.658,0.0,0.658,single_click
82532,92,0.0,1.0,0.0,0.0,1.087,0.0,no_click
77490,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
133014,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
109011,93,3.0,0.0,0.0,3.226,0.0,0.0,2_to_3_clicks
157069,170,5.0,1.0,0.0,2.941,0.588,0.0,4_to_6_clicks
143502,75,4.0,0.0,0.0,5.333,0.0,0.0,4_to_6_clicks
104627,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
163384,37,1.0,0.0,0.0,2.703,0.0,0.0,single_click
140026,81,0.0,3.0,0.0,0.0,3.704,0.0,no_click
137305,109,1.0,0.0,0.0,0.917,0.0,0.0,single_click
43561,91,1.0,1.0,0.0,1.099,1.099,0.0,single_click
47797,145,0.0,6.0,1.0,0.0,4.138,0.69,no_click
144823,92,1.0,1.0,0.0,1.087,1.087,0.0,single_click
99217,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
2620,94,1.0,0.0,0.0,1.064,0.0,0.0,single_click
58576,123,1.0,0.0,0.0,0.813,0.0,0.0,single_click
57304,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
170542,63,1.0,0.0,0.0,1.587,0.0,0.0,single_click
149683,94,0.0,1.0,1.0,0.0,1.064,1.064,no_click
167328,129,2.0,0.0,0.0,1.55,0.0,0.0,2_to_3_clicks
91049,91,1.0,0.0,1.0,1.099,0.0,1.099,single_click
38238,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
57147,82,0.0,0.0,1.0,0.0,0.0,1.22,no_click
54654,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
113391,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
133838,27,1.0,0.0,0.0,3.704,0.0,0.0,single_click
161513,78,1.0,0.0,0.0,1.282,0.0,0.0,single_click
15915,86,0.0,0.0,1.0,0.0,0.0,1.163,no_click
2116,158,3.0,0.0,0.0,1.899,0.0,0.0,2_to_3_clicks
108350,94,1.0,0.0,0.0,1.064,0.0,0.0,single_click
29053,137,2.0,2.0,0.0,1.46,1.46,0.0,2_to_3_clicks
82099,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
43877,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
12589,88,2.0,0.0,0.0,2.273,0.0,0.0,2_to_3_clicks
82328,106,3.0,0.0,0.0,2.83,0.0,0.0,2_to_3_clicks
170948,95,1.0,1.0,0.0,1.053,1.053,0.0,single_click
1107,68,2.0,0.0,0.0,2.941,0.0,0.0,2_to_3_clicks
107832,99,3.0,1.0,0.0,3.03,1.01,0.0,2_to_3_clicks
115770,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
11291,138,2.0,0.0,0.0,1.449,0.0,0.0,2_to_3_clicks
152022,93,0.0,0.0,1.0,0.0,0.0,1.075,no_click
62742,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
115042,28,1.0,1.0,0.0,3.571,3.571,0.0,single_click
17631,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
223,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
115312,12,1.0,0.0,0.0,8.333,0.0,0.0,single_click
38105,97,3.0,6.0,0.0,3.093,6.186,0.0,2_to_3_clicks
83686,90,1.0,1.0,0.0,1.111,1.111,0.0,single_click
89530,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
10942,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
4872,95,1.0,0.0,0.0,1.053,0.0,0.0,single_click
145686,112,2.0,0.0,0.0,1.786,0.0,0.0,2_to_3_clicks
164515,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
158762,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
108021,150,1.0,1.0,0.0,0.667,0.667,0.0,single_click
159615,86,1.0,1.0,0.0,1.163,1.163,0.0,single_click
27682,63,0.0,1.0,0.0,0.0,1.587,0.0,no_click
36965,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
97939,61,3.0,0.0,0.0,4.918,0.0,0.0,2_to_3_clicks
107763,44,1.0,0.0,0.0,2.273,0.0,0.0,single_click
77884,115,2.0,1.0,0.0,1.739,0.87,0.0,2_to_3_clicks
17668,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
62047,102,1.0,0.0,0.0,0.98,0.0,0.0,single_click
103040,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
67510,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
117836,68,1.0,0.0,0.0,1.471,0.0,0.0,single_click
126300,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
91234,77,1.0,0.0,0.0,1.299,0.0,0.0,single_click
66555,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
101960,73,3.0,1.0,0.0,4.11,1.37,0.0,2_to_3_clicks
65353,87,0.0,0.0,1.0,0.0,0.0,1.149,no_click
159604,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
104602,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
118630,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
140078,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
41217,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
158359,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
82654,118,2.0,0.0,0.0,1.695,0.0,0.0,2_to_3_clicks
41144,92,1.0,3.0,0.0,1.087,3.261,0.0,single_click
122298,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
19444,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
71575,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
136369,82,0.0,0.0,1.0,0.0,0.0,1.22,no_click
165772,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
156046,151,0.0,0.0,2.0,0.0,0.0,1.325,no_click
103341,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
24882,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
93171,76,1.0,0.0,0.0,1.316,0.0,0.0,single_click
145269,29,0.0,1.0,0.0,0.0,3.448,0.0,no_click
102941,154,1.0,2.0,0.0,0.649,1.299,0.0,single_click
50200,105,1.0,0.0,0.0,0.952,0.0,0.0,single_click
73840,96,0.0,0.0,1.0,0.0,0.0,1.042,no_click
118902,20,0.0,0.0,1.0,0.0,0.0,5.0,no_click
48220,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
68259,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
96102,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
74121,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
155792,143,4.0,2.0,0.0,2.797,1.399,0.0,4_to_6_clicks
25675,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
160805,89,2.0,0.0,0.0,2.247,0.0,0.0,2_to_3_clicks
98261,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
85139,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
57283,59,1.0,0.0,0.0,1.695,0.0,0.0,single_click
38549,89,2.0,0.0,0.0,2.247,0.0,0.0,2_to_3_clicks
133475,94,1.0,0.0,0.0,1.064,0.0,0.0,single_click
45733,60,0.0,1.0,0.0,0.0,1.667,0.0,no_click
101468,76,0.0,0.0,1.0,0.0,0.0,1.316,no_click
27827,147,2.0,0.0,0.0,1.361,0.0,0.0,2_to_3_clicks
88147,165,4.0,0.0,0.0,2.424,0.0,0.0,4_to_6_clicks
125843,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
160552,74,4.0,0.0,0.0,5.405,0.0,0.0,4_to_6_clicks
139697,158,2.0,0.0,0.0,1.266,0.0,0.0,2_to_3_clicks
142680,89,0.0,0.0,0.0,0.0,0.0,0.0,no_click
133860,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
54624,92,2.0,0.0,0.0,2.174,0.0,0.0,2_to_3_clicks
172957,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
90555,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
20630,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
134863,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
18747,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
11664,61,1.0,0.0,0.0,1.639,0.0,0.0,single_click
18680,183,2.0,2.0,1.0,1.093,1.093,0.546,2_to_3_clicks
23773,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
133880,45,2.0,0.0,0.0,4.444,0.0,0.0,2_to_3_clicks
47742,61,0.0,1.0,0.0,0.0,1.639,0.0,no_click
19719,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
32104,60,0.0,0.0,1.0,0.0,0.0,1.667,no_click
54293,84,1.0,0.0,0.0,1.19,0.0,0.0,single_click
144689,169,0.0,1.0,0.0,0.0,0.592,0.0,no_click
80543,91,2.0,0.0,0.0,2.198,0.0,0.0,2_to_3_clicks
61745,73,1.0,0.0,0.0,1.37,0.0,0.0,single_click
58502,5,1.0,0.0,0.0,20.0,0.0,0.0,single_click
117128,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
37425,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
153980,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
161683,95,1.0,0.0,0.0,1.053,0.0,0.0,single_click
65629,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
109631,80,1.0,1.0,0.0,1.25,1.25,0.0,single_click
31311,148,2.0,0.0,0.0,1.351,0.0,0.0,2_to_3_clicks
59170,91,0.0,0.0,1.0,0.0,0.0,1.099,no_click
86874,91,0.0,0.0,1.0,0.0,0.0,1.099,no_click
20602,90,3.0,0.0,0.0,3.333,0.0,0.0,2_to_3_clicks
128154,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
71334,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
2171,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
152327,200,6.0,0.0,0.0,3.0,0.0,0.0,4_to_6_clicks
22078,90,0.0,2.0,0.0,0.0,2.222,0.0,no_click
36861,157,9.0,1.0,0.0,5.732,0.637,0.0,7_plus_clicks
8839,63,4.0,2.0,0.0,6.349,3.175,0.0,4_to_6_clicks
2349,104,4.0,0.0,0.0,3.846,0.0,0.0,4_to_6_clicks
114816,32,0.0,1.0,0.0,0.0,3.125,0.0,no_click
100222,44,3.0,0.0,0.0,6.818,0.0,0.0,2_to_3_clicks
68201,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
142537,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
154217,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
25450,200,1.0,6.0,0.0,0.5,3.0,0.0,single_click
34088,30,2.0,0.0,0.0,6.667,0.0,0.0,2_to_3_clicks
102146,152,5.0,0.0,0.0,3.289,0.0,0.0,4_to_6_clicks
40318,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
142192,101,1.0,0.0,0.0,0.99,0.0,0.0,single_click
53553,183,2.0,0.0,0.0,1.093,0.0,0.0,2_to_3_clicks
108062,92,0.0,0.0,1.0,0.0,0.0,1.087,no_click
146789,95,0.0,1.0,0.0,0.0,1.053,0.0,no_click
18493,112,7.0,0.0,0.0,6.25,0.0,0.0,7_plus_clicks
22794,93,2.0,0.0,0.0,2.151,0.0,0.0,2_to_3_clicks
19179,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
19416,88,0.0,0.0,1.0,0.0,0.0,1.136,no_click
134642,71,1.0,0.0,0.0,1.408,0.0,0.0,single_click
22755,94,2.0,0.0,0.0,2.128,0.0,0.0,2_to_3_clicks
17243,92,2.0,0.0,0.0,2.174,0.0,0.0,2_to_3_clicks
96057,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
57370,146,0.0,2.0,0.0,0.0,1.37,0.0,no_click
1139,86,1.0,0.0,0.0,1.163,0.0,0.0,single_click
78383,89,0.0,2.0,0.0,0.0,2.247,0.0,no_click
87822,110,0.0,1.0,0.0,0.0,0.909,0.0,no_click
80572,93,1.0,0.0,0.0,1.075,0.0,0.0,single_click
157128,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
147518,85,0.0,1.0,0.0,0.0,1.176,0.0,no_click
48213,87,0.0,1.0,0.0,0.0,1.149,0.0,no_click
46746,88,0.0,1.0,0.0,0.0,1.136,0.0,no_click
138800,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
88178,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
42114,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
1608,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
48975,119,4.0,0.0,0.0,3.361,0.0,0.0,4_to_6_clicks
123090,91,0.0,1.0,0.0,0.0,1.099,0.0,no_click
109150,88,0.0,1.0,0.0,0.0,1.136,0.0,no_click
169045,94,1.0,0.0,0.0,1.064,0.0,0.0,single_click
140815,100,1.0,0.0,1.0,1.0,0.0,1.0,single_click
135035,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
